id,name,cal,fat,carbo,protein,cal2,protein2,fat2,basket
1772,청양초 불고기 곤약면,155kcal,4.44g,20.74g,7.54g,155 ,7,4,
1773,갈릭간장치킨버거,448kcal,12.00g,61.00g,24.00g,448 ,24,12,
1774,달콤 키위 샌드위치,347kcal,15.00g,48.00g,5.00g,347 ,5,15,
1775,제주흑돼지불고기 삼각김밥,215kcal,4.30g,38.00g,6.00g,215 ,6,4,
1776,콥 볼샐러드,200kcal,14.00g,10.00g,9.00g,200 ,9,14,
1777,소프트 인절미스낵,450kcal,26.00g,47.00g,7.00g,450 ,7,26,
1778,깻잎제육볶음 삼각김밥,186kcal,3.80g,33.00g,5.00g,186 ,5,3,
1779,NO.1 넘버원 도시락,952kcal,44.00g,104.00g,35.00g,952 ,35,44,
1780,콩닭콩닥 샐러드,200kcal,6.70g,22.39g,12.39g,200 ,12,6,
1781,라떼는 말이야,340kcal,20.00g,35.00g,4.00g,340 ,4,20,
1782,고구마 티라미수,440kcal,18.00g,63.00g,6.00g,440 ,6,18,
1783,뚱한치즈메가돈스바,482kcal,22.29g,2.81g,13.91g,482 ,13,22,
1784,NEW 베스트 3단 샌드위치,323kcal,15.00g,36.00g,11.00g,323 ,11,15,
1785,크랜베리 야채 샌드위치,265kcal,11.00g,34.00g,7.00g,265 ,7,11,
1786,숯불맛불고기김밥,302kcal,4.20g,58.00g,8.00g,302 ,8,4,
1787,뿌먹치밥,615kcal,23.00g,72.00g,30.00g,615 ,30,23,
1788,바로먹는 시원한 물냉면,90kcal,0.00g,20.00g,2.00g,90 ,2,0,
1789,진한 치즈에그 샌드위치,489kcal,29.00g,38.00g,19.00g,489 ,19,29,
1790,더블 2XL 떡갈비참치마요,329kcal,9.00g,52.00g,10.00g,329 ,10,9,
1791,이건가요콘마요,450kcal,18.00g,63.00g,9.00g,450 ,9,18,
1792,시카고피자버거,444kcal,20.00g,46.00g,20.00g,444 ,20,20,
1793,콘햄김치볶음밥,285kcal,9.00g,46.00g,5.00g,285 ,5,9,
1794,매콤참치김밥,273kcal,3.40g,50.00g,11.00g,273 ,11,3,
1795,파닭맛스낵,170kcal,6.00g,26.00g,3.00g,170 ,3,6,
1796,스팸콘샐러드,169kcal,4.60g,28.00g,4.00g,169 ,4,4,
1797,고기쌈김밥 간장불고기,460kcal,16.00g,55.00g,24.00g,460 ,24,16,
1798,갈릭베이컨포테이토샐러드,330kcal,21.00g,30.00g,5.00g,330 ,5,21,
1799,씨프로틴,85kcal,0.00g,9.60g,12.00g,85 ,12,0,
1800,꼬꼬덮밥 간장맛,415kcal,11.00g,64.00g,15.00g,415 ,15,11,
1801,대만식 초코크림 샌드위치,377kcal,17.00g,46.00g,10.00g,377 ,10,17,
1802,듬뿍땅콩크림빵,366kcal,18.00g,44.00g,7.00g,366 ,7,18,
1803,달고나 롤,335kcal,7.00g,62.00g,6.00g,335 ,6,7,
1804,띵작 쫀득롤케익 그린티,368kcal,23.00g,34.00g,6.00g,368 ,6,23,
1805,맥앤치즈토스트,367kcal,15.00g,44.00g,14.00g,367 ,14,15,
1806,오트크랜베리쿠키,170kcal,7.00g,25.00g,2.00g,170 ,2,7,
1807,전주비빔 밥샌드,306kcal,10.00g,43.00g,11.00g,306 ,11,10,
1808,자이언트피자,520kcal,15.00g,71.00g,26.00g,520 ,26,15,
1809,버터갈릭치킨샌드위치,454kcal,18.00g,59.00g,14.00g,454 ,14,18,
1810,토마토 스크램블 샌드위치,320kcal,16.00g,38.00g,6.00g,320 ,6,16,
1811,오빠닭다리,230kcal,12.00g,2.00g,30.00g,230 ,30,12,
1812,브라우니빙수,250kcal,5.00g,47.00g,4.00g,250 ,4,5,
1813,백종원의 매콤컵떡볶이,520kcal,3.80g,113.00g,8.00g,520 ,8,3,
1814,쿠키크림가득 브라우니케이크,280kcal,16.00g,31.00g,3.00g,280 ,3,16,
1815,베이컨 치즈 샌드,363kcal,15.00g,40.00g,17.00g,363 ,17,15,
1816,대파불고기 김밥,442kcal,14.00g,64.00g,15.00g,442 ,15,14,
1817,케일주스,95kcal,0.00g,23.00g,1.00g,95 ,1,0,
1818,쫀득한 듀얼쿠키,179kcal,7.00g,27.00g,2.00g,179 ,2,7,
1819,말차소라빵,303kcal,19.00g,33.00g,5.00g,303 ,5,19,
1820,7찬매콤불고기,715kcal,23.00g,94.00g,33.00g,715 ,33,23,
1821,왕만쥬,231kcal,3.00g,47.00g,4.00g,231 ,4,3,
1822,오리지날 모찌롤 딸기,166kcal,10.00g,17.00g,2.00g,166 ,2,10,
1823,아이스께끼,60kcal,0.00g,15.00g,0.00g,60 ,0,0,
1824,허니버터맛 케틀칩,305kcal,12.00g,45.00g,5.00g,305 ,5,12,
1825,잠발라야치킨 미니샐러드,162kcal,10.00g,7.00g,11.00g,162 ,11,10,
1826,띵작 고구마 롤케익,325kcal,17.00g,39.00g,4.00g,325 ,4,17,
1827,띵작 고구마롤케익,325kcal,17.00g,39.00g,4.00g,325 ,4,17,
1828,채식주의 버거,318kcal,10.00g,41.00g,16.00g,318 ,16,10,
1829,불고기듬뿍버거,487kcal,23.00g,47.00g,23.00g,487 ,23,23,
1830,서울우유 딸기샌드,213kcal,5.00g,37.00g,5.00g,213 ,5,5,
1831,돈스바,268kcal,22.29g,2.81g,13.91g,268 ,13,22,
1832,에그모짜치킨버거,521kcal,33.00g,38.00g,18.00g,521 ,18,33,
1833,리챔콘치즈토스트,461kcal,21.00g,47.00g,21.00g,461 ,21,21,
1834,감을 삼킨 호랑이롤,446kcal,24.00g,51.00g,7.00g,446 ,7,24,
1835,백종원 모둠안주,640kcal,36.00g,43.00g,36.00g,640 ,36,36,
1836,청송사과주스,131kcal,0.00g,32.00g,0.00g,131 ,0,0,
1837,숯불고기 매콤고기 반반김밥,297kcal,5.00g,54.00g,9.00g,297 ,9,5,
1838,달콤한 다쿠아즈 초코,95kcal,4.20g,13.00g,1.00g,95 ,1,4,
1839,치즈번 불고기버거,450kcal,26.00g,41.00g,13.00g,450 ,13,26,
1840,양념치킨밥바,368kcal,12.00g,52.00g,13.00g,368 ,13,12,
1841,그릴치킨아몬드볼,110kcal,3.80g,8.00g,11.00g,110 ,11,3,
1842,쫀득한 두꺼비 마카롱,322kcal,15.00g,41.00g,4.00g,322 ,4,15,
1843,매실 너비아니 버거,528kcal,24.00g,56.00g,22.00g,528 ,22,24,
1844,리얼더블슈림프버거,534kcal,38.00g,32.00g,16.00g,534 ,16,38,
1845,체다치즈콘볼,255kcal,13.00g,31.00g,4.00g,255 ,4,13,
1846,스파이시 크림치킨 샌드위치,340kcal,16.00g,38.00g,11.00g,340 ,11,16,
1847,불닭그라탕,360kcal,12.00g,46.00g,17.00g,360 ,17,12,
1848,ABC 샌드위치,448kcal,24.00g,43.00g,15.00g,448 ,15,24,
1849,흑당밀크티 샌드위치,329kcal,5.00g,63.00g,8.00g,329 ,8,5,
1850,꼬꼬덮밥 마라,430kcal,11.00g,69.00g,14.00g,430 ,14,11,
1851,스파이시 치불버거,517kcal,25.00g,51.00g,22.00g,517 ,22,25,
1852,메추리알짜장 삼각김밥,146kcal,2.90g,26.00g,4.00g,146 ,4,2,
1853,여친이 싸준 도시락,787kcal,35.00g,92.00g,26.00g,787 ,26,35,
1854,스윗칠리돈가스,905kcal,33.00g,127.00g,25.00g,905 ,25,33,
1855,생크림가득단팥빵,324kcal,8.00g,56.00g,7.00g,324 ,7,8,
1856,파르페 리얼 초코,98kcal,3.30g,15.00g,2.00g,98 ,2,3,
1857,매콤크림면,510kcal,11.00g,91.00g,12.00g,510 ,12,11,
1858,땡초크랩 삼각김밥,179kcal,3.00g,33.00g,5.00g,179 ,5,3,
1859,꼬꼬덮밥 간장,415kcal,11.00g,64.00g,15.00g,415 ,15,11,
1860,로스트치킨 에그볼,192kcal,12.00g,9.00g,12.00g,192 ,12,12,
1861,모짜치즈볼 불닭버거,531kcal,31.00g,43.00g,20.00g,531 ,20,31,
1862,건강한 하루 케일&파인,80kcal,0.00g,19.00g,1.00g,80 ,1,0,
1863,현미칩 바베큐맛,290kcal,15.00g,35.00g,3.00g,290 ,3,15,
1864,햄참치마요&매콤제육김밥,372kcal,12.00g,50.00g,16.00g,372 ,16,12,
1865,모찌모찌롤 티라미수,490kcal,29.00g,50.00g,8.00g,490 ,8,29,
1866,대왕고기산적,918kcal,42.00g,93.00g,42.00g,918 ,42,42,
1867,브라운슈가라떼,200kcal,6.00g,30.00g,6.00g,200 ,6,6,
1868,맵달 양념치킨 삼각김밥,199kcal,3.40g,37.00g,5.00g,199 ,5,3,
1869,까스왕,1255kcal,55.00g,152.00g,38.00g,1255 ,38,55,
1870,통통햄김밥,406kcal,14.00g,55.00g,15.00g,406 ,15,14,
1871,노마요참치김밥,321kcal,3.70g,59.00g,13.00g,321 ,13,3,
1872,플랫브레드풀드포크,455kcal,11.00g,67.00g,22.00g,455 ,22,11,
1873,바바리안초코보스톤,302kcal,17.00g,33.00g,4.00g,302 ,4,17,
1874,매콤크림점보핫도그,459kcal,27.00g,34.00g,20.00g,459 ,20,27,
1875,뿌먹돈까스,754kcal,22.00g,115.00g,24.00g,754 ,24,22,
1876,띵작,158kcal,10.00g,15.00g,2.00g,158 ,2,10,
1877,카레&닭 빼빼한 롱김밥,236kcal,8.00g,34.00g,7.00g,236 ,7,8,
1878,고기쌈김밥 곱창불고기,492kcal,16.00g,60.00g,27.00g,492 ,27,16,
1879,초코파이 아이스샌드,290kcal,16.00g,33.00g,4.00g,290 ,4,16,
1880,초코파이 아이스샌드 그린티,325kcal,19.00g,34.00g,4.00g,325 ,4,19,
1881,햄&콘 치즈샌드,218kcal,10.00g,25.00g,7.00g,218 ,7,10,
1882,500라면,495kcal,17.00g,77.00g,9.00g,495 ,9,17,
1883,연어왕 훈제연어 밥바,303kcal,7.00g,57.00g,3.00g,303 ,3,7,
1884,쫀득롤케익 카페오레,434kcal,23.00g,49.00g,7.00g,434 ,7,23,
1885,XXL 스트링치즈,120kcal,7.00g,4.00g,10.00g,120 ,10,7,
1886,오다리라면 치즈맛,380kcal,12.00g,61.00g,7.00g,380 ,7,12,
1887,모구모구 깔라만시,70kcal,0.00g,17.00g,0.00g,70 ,0,0,
1888,진한초코칩쿠키,405kcal,18.00g,55.00g,5.00g,405 ,5,18,
1889,2000 우동,345kcal,3.20g,69.00g,10.00g,345 ,10,3,
1890,유산슬비빔면,355kcal,3.40g,69.00g,12.00g,355 ,12,3,
1891,칠리크랩버거,414kcal,18.00g,51.00g,12.00g,414 ,12,18,
1892,꿉당 코쿠미목살김밥,379kcal,7.00g,66.00g,13.00g,379 ,13,7,
1893,쫀득한 마카롱 반반초코,338kcal,15.00g,45.00g,7.00g,338 ,7,15,
1894,청양고추짬뽕,475kcal,17.00g,70.00g,11.00g,475 ,11,17,
1895,불고기곤약비빔면,195kcal,4.21g,31.51g,7.87g,195 ,7,4,
1896,달콤 통 돈까스,194kcal,6.00g,30.00g,5.00g,194 ,5,6,
1897,치즈감튀 샌드위치,411kcal,23.00g,42.00g,9.00g,411 ,9,23,
1898,녹차 크림 샌드위치,496kcal,20.00g,72.00g,7.00g,496 ,7,20,
1899,보성녹차 크림샌드,473kcal,13.00g,81.00g,8.00g,473 ,8,13,
1900,통째로 갈아 넣은 자몽한개,47kcal,0.00g,10.00g,1.00g,47 ,1,0,
1901,채식주의 콩고기 삼각김밥,187kcal,3.00g,34.00g,6.00g,187 ,6,3,
1902,통등심 돈까스 빅밥바,475kcal,19.00g,63.00g,13.00g,475 ,13,19,
1903,빽햄 스페셜정식,708kcal,24.00g,93.00g,30.00g,708 ,30,24,
1904,와사비크랩마요,168kcal,2.70g,32.00g,4.00g,168 ,4,2,
1905,쫀득한 마카롱 민초,303kcal,17.00g,33.00g,4.00g,303 ,4,17,
1906,큐브베이컨 참치마요,205kcal,5.00g,34.00g,6.00g,205 ,6,5,
1907,떠먹는 매콤삼겹 밥버거,361kcal,9.00g,59.00g,11.00g,361 ,11,9,
1908,통햄구이김치삼각김밥,180kcal,4.80g,30.00g,4.00g,180 ,4,4,
1909,카레 가츠버거,514kcal,26.00g,60.00g,10.00g,514 ,10,26,
1910,매콤어묵만능밥,229kcal,4.10g,44.00g,4.00g,229 ,4,4,
1911,최애7찬,792kcal,24.00g,114.00g,30.00g,792 ,30,24,
1912,우유목장,250kcal,9.00g,38.00g,4.00g,250 ,4,9,
1913,모찌모찌롤 그린티,230kcal,9.00g,33.00g,4.00g,230 ,4,9,
1914,화이트갈릭 미트버거,392kcal,16.00g,49.00g,13.00g,392 ,13,16,
1915,버라이어티 샌드위치,406kcal,18.00g,49.00g,12.00g,406 ,12,18,
1916,오리지널 멕시칸,608kcal,24.00g,78.00g,20.00g,608 ,20,24,
1917,고추참치비빔우동,505kcal,13.00g,84.00g,13.00g,505 ,13,13,
1918,빽다방 초코바나나콘,255kcal,11.00g,34.00g,5.00g,255 ,5,11,
1919,더블 쇼콜라 타르트,200kcal,12.00g,21.00g,2.00g,200 ,2,12,
1920,계란국물떡볶이,538kcal,4.70g,109.00g,15.00g,538 ,15,4,
1921,쫀득롤케익 옥수수,440kcal,26.00g,45.00g,7.00g,440 ,7,26,
1922,건강식단 밸런스,628kcal,32.00g,47.00g,38.00g,628 ,38,32,
1923,뭉게구름 다쿠아즈 브라운,259kcal,11.00g,36.00g,4.00g,259 ,4,11,
1924,생크림딸기샌드,313kcal,13.00g,45.00g,4.00g,313 ,4,13,
1925,나초코,115kcal,4.70g,17.00g,1.00g,115 ,1,4,
1926,달콤한 아베크 초코사브레쿠키,180kcal,9.00g,23.00g,2.00g,180 ,2,9,
1927,단짠불고기버거,336kcal,16.00g,36.00g,12.00g,336 ,12,16,
1928,치킨토마토디럭스샌드위치,432kcal,24.00g,42.00g,12.00g,432 ,12,24,
1929,고메 미트볼 삼각김밥,201kcal,5.00g,33.00g,6.00g,201 ,6,5,
1930,통햄참치김볶,204kcal,8.00g,28.00g,5.00g,204 ,5,8,
1931,The 부드러운 치즈에그 샌드위치,262kcal,14.00g,24.00g,10.00g,262 ,10,14,
1932,3단매콤불고기버거,547kcal,27.00g,56.00g,20.00g,547 ,20,27,
1933,크림치즈시나몬롤,274kcal,10.00g,40.00g,6.00g,274 ,6,10,
1934,순삭토스트 데리야끼 비프,370kcal,10.00g,55.00g,15.00g,370 ,15,10,
1935,불고기전주비빔Ball주먹밥,279kcal,7.00g,46.00g,8.00g,279 ,8,7,
1936,크랩참치마요 삼각김밥,196kcal,4.40g,35.00g,4.00g,196 ,4,4,
1937,골든브리또,375kcal,18.00g,40.00g,14.00g,375 ,14,18,
1938,카라멜아몬드 팝콘,125kcal,2.60g,25.00g,1.40g,125 ,1,2,
1939,청포도 오믈렛,400kcal,23.00g,46.00g,5.00g,400 ,5,23,
1940,쫀득한 달고나 마카롱,323kcal,15.00g,43.00g,4.00g,323 ,4,15,
1941,팥쥐모쥐? 샌드위치,507kcal,7.00g,104.00g,7.00g,507 ,7,7,
1942,흑임자3단 샌드위치,258kcal,10.00g,35.00g,7.00g,258 ,7,10,
1943,참치불고기반반김밥,343kcal,7.00g,58.00g,12.00g,343 ,12,7,
1944,더블카라멜 팝콘컵,540kcal,22.00g,83.00g,2.00g,540 ,2,22,
1945,부어먹는 단팥찐빵,540kcal,5.00g,111.00g,12.00g,540 ,12,5,
1946,애플크럼쿠키,193kcal,9.00g,26.00g,2.00g,193 ,2,9,
1947,홍천곤드레불고기 삼각김밥,180kcal,3.50g,32.00g,5.00g,180 ,5,3,
1948,백앙금베터보스톤,250kcal,13.00g,29.00g,4.00g,250 ,4,13,
1949,뚱한치즈메가돈's바,268kcal,22.29g,2.81g,13.91g,268 ,13,22,
1950,햄치즈연유,213kcal,9.00g,27.00g,6.00g,213 ,6,9,
1951,찰떡쑥떡샌드,408kcal,8.00g,76.00g,8.00g,408 ,8,8,
1952,쫀득한마카롱민초,303kcal,17.00g,33.00g,4.00g,303 ,4,17,
1953,쫀득한 녹차 브라우니,465kcal,34.00g,33.00g,6.00g,465 ,6,34,
1954,the건강식단 칼로리,391kcal,7.00g,44.00g,38.00g,391 ,38,7,
1955,자이언트 로제쫄볶이,771kcal,11.00g,152.00g,16.00g,771 ,16,11,
1956,애플크라운,371kcal,19.30g,46.50g,2.90g,371 ,2,19,
1957,고구마 무스 케이크,570kcal,24.00g,82.00g,7.00g,570 ,7,24,
1958,동원참치 샌드위치,396kcal,20.00g,42.00g,12.00g,396 ,12,20,
1959,횡성한우치즈김밥,321kcal,9.00g,49.00g,11.00g,321 ,11,9,
1960,젤리인젤리,180kcal,0.00g,42.00g,3.00g,180 ,3,0,
1961,크랩참치,345kcal,13.00g,47.00g,10.00g,345 ,10,13,
1962,스파이시클럽 샌드위치,298kcal,14.00g,32.00g,11.00g,298 ,11,14,
1963,보통이 아니새우 도시락,597kcal,21.00g,88.00g,14.00g,597 ,14,21,
1964,치킨 머쉬룸 클럽 샌드위치,347kcal,15.00g,40.00g,13.00g,347 ,13,15,
1965,눈꽃머랭팝콘,145kcal,6.00g,21.00g,2.00g,145 ,2,6,
1966,땡초크랩마요김밥,318kcal,6.00g,58.00g,8.00g,318 ,8,6,
1967,한컵순대곱창,169kcal,3.40g,30.00g,4.00g,169 ,4,3,
1968,참치왕고추참치밥바,268kcal,4.00g,51.00g,7.00g,268 ,7,4,
1969,리챔김치밥버거,313kcal,5.00g,56.00g,11.00g,313 ,11,5,
1970,고기고기 유부삼각,419kcal,11.00g,65.00g,15.00g,419 ,15,11,
1971,베스트빅불고기버거,544kcal,24.00g,60.00g,22.00g,544 ,22,24,
1972,동글동글 빵카롱,315kcal,15.00g,40.00g,5.00g,315 ,5,15,
1973,꿉당 코쿠미목살삼각,191kcal,2.60g,36.00g,6.00g,191 ,6,2,
1974,닭대파구이 유부초밥,536kcal,16.00g,73.00g,25.00g,536 ,25,16,
1975,달콤크림속딸기샌드,335kcal,19.00g,37.00g,4.00g,335 ,4,19,
1976,임실치즈라면,515kcal,19.00g,76.00g,10.00g,515 ,10,19,
1977,원형 스테이크주먹밥,247kcal,8.00g,36.00g,8.00g,247 ,8,8,
1978,새해엔 모두 다 돼지,864kcal,28.00g,114.00g,39.00g,864 ,39,28,
1979,리틀치즈큐브,355kcal,26.00g,27.00g,3.00g,355 ,3,26,
1980,수박롤케잌,345kcal,19.00g,39.00g,5.00g,345 ,5,19,
1981,매콤달콤 치즈불고기버거,380kcal,16.00g,46.00g,13.00g,380 ,13,16,
1982,덕분애정식,743kcal,23.00g,88.00g,46.00g,743 ,46,23,
1983,쫀득한 아이스 마카롱,319kcal,15.00g,42.00g,4.00g,319 ,4,15,
1984,참치마요 심플샌드,275kcal,11.00g,35.00g,9.00g,275 ,9,11,
1985,남도떡갈비김밥,421kcal,13.00g,62.00g,14.00g,421 ,14,13,
1986,대만식 왕자치즈감자,415kcal,28.00g,35.00g,6.00g,415 ,6,28,
1987,하늘의 별딸기,305kcal,15.00g,38.00g,4.00g,305 ,4,15,
1988,수미감자샌드,333kcal,13.00g,44.00g,10.00g,333 ,10,13,
1989,간장불고기와 매콤닭갈비,868kcal,28.00g,117.00g,37.00g,868 ,37,28,
1990,모짜치즈볼 매콤불닭샌드,370kcal,14.00g,45.00g,16.00g,370 ,16,14,
1991,유니짜장덮밥,455kcal,11.00g,76.00g,13.00g,455 ,13,11,
1992,맹구는 카레대왕,450kcal,3.10g,98.00g,7.00g,450 ,7,3,
1993,매콤불껍데기,380kcal,16.00g,29.00g,31.00g,380 ,31,16,
1994,매콤참치 콘샌드위치,393kcal,21.00g,41.00g,10.00g,393 ,10,21,
1995,크런키소보로,205kcal,9.00g,27.00g,3.00g,205 ,3,9,
1996,신난닭볶음마요,191kcal,3.00g,37.00g,4.00g,191 ,4,3,
1997,데미그라스 함박 파스타,701kcal,41.00g,62.00g,21.00g,701 ,21,41,
1998,벌써 벚꽃,97kcal,1.00g,19.00g,3.00g,97 ,3,1,
1999,치즈소고기김밥,373kcal,9.00g,58.00g,15.00g,373 ,15,9,
2000,이건가요 참치마요,413kcal,17.00g,55.00g,10.00g,413 ,10,17,
2001,치즈갈비찜김밥,393kcal,9.00g,56.00g,22.00g,393 ,22,9,
2002,바질페스토&두부크럼블 샌드,317kcal,13.00g,35.00g,15.00g,317 ,15,13,
2003,허니에그 모닝토스트,524kcal,32.00g,44.00g,15.00g,524 ,15,32,
2004,스파이시클럽샌드위치,307kcal,15.00g,34.00g,9.00g,307 ,9,15,
2005,기력충전 도시락,691kcal,19.00g,104.00g,26.00g,691 ,26,19,
2006,콘치즈면,480kcal,18.00g,70.00g,9.00g,480 ,9,18,
2007,팔도진미 경상도편,489kcal,9.00g,83.00g,19.00g,489 ,19,9,
2008,단짠어묵계란밥 삼각김밥,201kcal,5.00g,34.00g,5.00g,201 ,5,5,
2009,모찌모찌롤 믹스,430kcal,19.00g,58.00g,8.00g,430 ,8,19,
2010,치즈불닭버거,404kcal,16.00g,46.00g,20.00g,404 ,20,16,
2011,하프앤하프 샌드위치,293kcal,13.00g,34.00g,10.00g,293 ,10,13,
2012,폭탄전주비빔빅볼,440kcal,16.00g,62.00g,12.00g,440 ,12,16,
2013,앵그리크림쫄면,768kcal,24.00g,122.00g,16.00g,768 ,16,24,
2014,하프 & 하프 샌드위치,293kcal,13.00g,34.00g,10.00g,293 ,10,13,
2015,오리덕분이삼,182kcal,3.30g,10.00g,6.00g,182 ,6,3,
2016,상냥한 데니쉬,338kcal,14.00g,48.00g,5.00g,338 ,5,14,
2017,반반제육어묵,362kcal,6.00g,65.00g,12.00g,362 ,12,6,
2018,큐브초코시나몬크림,350kcal,9.00g,62.00g,6.00g,350 ,6,9,
2019,불짬뽕덮밥,459kcal,11.00g,75.00g,15.00g,459 ,15,11,
2020,옥수수크림 찰떡꼬치,472kcal,12.15g,83.50g,7.10g,472 ,7,12,
2021,야키토리묵 닭곰탕,443kcal,3.00g,81.00g,23.00g,443 ,23,3,
2022,오리지날 모찌롤 초코,145kcal,9.00g,14.00g,2.00g,145 ,2,9,
2023,만능볶음고추장김밥,324kcal,8.00g,55.00g,8.00g,324 ,8,8,
2024,유자치킨햄 샌드위치,243kcal,7.00g,34.00g,11.00g,243 ,11,7,
2025,스파이시 클럽 샌드위치,298kcal,14.00g,32.00g,11.00g,298 ,11,14,
2026,강황렌틸컵밥 고기산적,319kcal,11.00g,43.00g,12.00g,319 ,12,11,
2027,크래미아유부롤,275kcal,7.00g,45.00g,8.00g,275 ,8,7,
2028,심플케이크,455kcal,23.00g,57.00g,6.00g,455 ,6,23,
2029,참치포테이토,335kcal,15.00g,37.00g,13.00g,335 ,13,15,
2030,통통햄계란말이김밥,424kcal,12.00g,63.00g,16.00g,424 ,16,12,
2031,흑임자인절미스낵,315kcal,17.00g,36.00g,4.00g,315 ,4,17,
2032,체다치즈 햄불고기버거,324kcal,12.00g,44.00g,10.00g,324 ,10,12,
2033,통떡갈비전주비빔,176kcal,4.00g,30.00g,5.00g,176 ,5,4,
2034,반반오므라이스,532kcal,12.00g,92.00g,14.00g,532 ,14,12,
2035,쫀득한 인절미씨,456kcal,24.00g,54.00g,6.00g,456 ,6,24,
2036,제육챌린지,690kcal,26.00g,83.00g,31.00g,690 ,31,26,
2037,통새우캘리포니아롤,455kcal,19.00g,61.00g,10.00g,455 ,10,19,
2038,야채빵빵버거,238kcal,6.00g,32.00g,14.00g,238 ,14,6,
2039,또치닭,232kcal,11.00g,17.00g,16.00g,232 ,16,11,
2040,치킨커리 삼각김밥,167kcal,1.40g,34.00g,5.00g,167 ,5,1,
2041,씨유저지방우유,38kcal,0.80g,5.00g,3.00g,38 ,3,0,
2042,치킨 토마토 디럭스 샌드위치,432kcal,24.00g,42.00g,12.00g,432 ,12,24,
2043,매콤순살치킨 빅밥바,522kcal,22.00g,64.00g,17.00g,522 ,17,22,
2044,무도빠 화끈한 불장난,125kcal,2.20g,15.00g,12.00g,125 ,12,2,
2045,울트라 라떼,182kcal,7.50g,22.00g,6.50g,182 ,6,7,
2046,점보케이준치킨샌드위치,293kcal,11.00g,37.00g,11.00g,293 ,11,11,
2047,비빔햄참치주먹밥,326kcal,10.00g,51.00g,8.00g,326 ,8,10,
2048,자이언트 피자 콤보,535kcal,19.00g,64.00g,27.00g,535 ,27,19,
2049,바나나밀크,195kcal,5.00g,30.00g,7.00g,195 ,7,5,
2050,골든치킨텐더볼,264kcal,20.00g,9.00g,12.00g,264 ,12,20,
2051,LIGHT 리얼너츠,121kcal,10.99g,3.87g,3.63g,121 ,3,10,
2052,팔도진미 전라도편,615kcal,19.00g,86.00g,25.00g,615 ,25,19,
2053,훈숙이,115kcal,7.00g,2.00g,12.00g,115 ,12,7,
2054,통통불닭다리버거,464kcal,20.00g,54.00g,17.00g,464 ,17,20,
2055,호랑이라떼,220kcal,10.00g,26.00g,6.00g,220 ,6,10,
2056,크림살롱 바닐라&팥,445kcal,17.00g,64.00g,9.00g,445 ,9,17,
2057,백종원 더블까스정식,794kcal,30.00g,104.00g,27.00g,794 ,27,30,
2058,듀록 목살 찹스테이크,844kcal,32.00g,97.00g,42.00g,844 ,42,32,
2059,리얼비프치즈버거,536kcal,32.00g,35.00g,27.00g,536 ,27,32,
2060,치킨브레스트 샌드,303kcal,11.00g,34.00g,17.00g,303 ,17,11,
2061,탑티어 불닭치즈김밥,423kcal,11.00g,65.00g,16.00g,423 ,16,11,
2062,육즙폭발big후랑크,340kcal,30.00g,6.00g,11.00g,340 ,11,30,
2063,속편한 우엉유부,346kcal,6.00g,63.00g,10.00g,346 ,10,6,
2064,크림마요치킨 머핀샌드,339kcal,19.00g,32.00g,10.00g,339 ,10,19,
2065,투머치즈김치볶음밥,672kcal,28.00g,77.00g,28.00g,672 ,28,28,
2066,스팸2배마요김밥,421kcal,17.00g,58.00g,9.00g,421 ,9,17,
2067,미니식빵 초코,251kcal,6.00g,43.00g,6.00g,251 ,6,6,
2068,올블랙 치킨버거,380kcal,14.00g,45.00g,19.00g,380 ,19,14,
2069,흑임자 인절미 스낵,315kcal,17.00g,36.00g,4.00g,315 ,4,17,
2070,파송송마늘빵,322kcal,14.00g,43.00g,6.00g,322 ,6,14,
2071,통팥앙파이,170kcal,6.00g,26.00g,3.00g,170 ,3,6,
2072,대만식초코크림 샌드위치,377kcal,17.00g,46.00g,10.00g,377 ,10,17,
2073,쫀득롤케익 고구마,380kcal,20.00g,45.00g,5.00g,380 ,5,20,
2074,그린피스낵,257kcal,5.00g,46.00g,7.00g,257 ,7,5,
2075,메론농장,455kcal,15.00g,74.00g,6.00g,455 ,6,15,
2076,오리지널 치킨 밥바,348kcal,8.00g,53.00g,16.00g,348 ,16,8,
2077,잇츠더블버거(치킨&불고기),385kcal,10.00g,53.00g,20.00g,385 ,20,10,
2078,시원한바지락칼국수,280kcal,1.40g,58.00g,9.00g,280 ,9,1,
2079,콩가루주의보,402kcal,18.00g,51.00g,9.00g,402 ,9,18,
2080,우쥬베리미 샐러드,115kcal,4.30g,16.00g,3.00g,115 ,3,4,
2081,칼로리단슈닭샐러드,120kcal,1.90g,16.00g,10.00g,120 ,10,1,
2082,멕시칸타코버거,377kcal,21.00g,36.00g,11.00g,377 ,11,21,
2083,터키햄 샐러드,115kcal,6.00g,11.00g,4.00g,115 ,4,6,
2084,김자반철판볶음밥,506kcal,14.00g,87.00g,8.00g,506 ,8,14,
2085,치킨리또리또,694kcal,18.00g,100.00g,33.00g,694 ,33,18,
2086,로스트비프 발사믹볼,171kcal,7.00g,16.00g,11.00g,171 ,11,7,
2087,쫀득우유찰빵,75kcal,2.00g,14.00g,0.60g,75 ,0,2,
2088,더블사라다,404kcal,20.00g,44.00g,12.00g,404 ,12,20,
2089,꿀고구마롤,310kcal,7.00g,55.00g,6.00g,310 ,6,7,
