id,name,cal,fat,carbo,protein,cal2,protein2,fat2,basket
1764,건포도호두 크루아상,322kcal,18.00g,36.00g,4.00g,322 ,322 ,322 ,
1765,미니초코롤케익,280kcal,10.00g,42.00g,5.00g,280 ,280 ,280 ,
1766,참치불닭 삼각김밥,216kcal,8.00g,30.00g,6.00g,216 ,216 ,216 ,
1767,양념치킨버거,481kcal,21.00g,55.00g,18.00g,481 ,481 ,481 ,
1768,새콤 치킨 샐러드 샌드위치,349kcal,17.00g,36.00g,13.00g,349 ,349 ,349 ,
1769,마요계란밥,311kcal,11.00g,43.00g,10.00g,311 ,311 ,311 ,
1770,직화불고기 참피온,858kcal,30.00g,110.00g,37.00g,858 ,858 ,858 ,
1771,쿠키앤크림 오믈렛,510kcal,30.00g,56.00g,5.00g,510 ,510 ,510 ,
1772,청양초 불고기 곤약면,155kcal,4.44g,20.74g,7.54g,155 ,155 ,155 ,
1773,갈릭간장치킨버거,448kcal,12.00g,61.00g,24.00g,448 ,448 ,448 ,
1774,달콤 키위 샌드위치,347kcal,15.00g,48.00g,5.00g,347 ,347 ,347 ,
1775,제주흑돼지불고기 삼각김밥,215kcal,4.30g,38.00g,6.00g,215 ,215 ,215 ,
1776,콥 볼샐러드,200kcal,14.00g,10.00g,9.00g,200 ,200 ,200 ,
1777,소프트 인절미스낵,450kcal,26.00g,47.00g,7.00g,450 ,450 ,450 ,
1778,깻잎제육볶음 삼각김밥,186kcal,3.80g,33.00g,5.00g,186 ,186 ,186 ,
1779,NO.1 넘버원 도시락,952kcal,44.00g,104.00g,35.00g,952 ,952 ,952 ,
1780,콩닭콩닥 샐러드,200kcal,6.70g,22.39g,12.39g,200 ,200 ,200 ,
1781,라떼는 말이야,340kcal,20.00g,35.00g,4.00g,340 ,340 ,340 ,
1782,고구마 티라미수,440kcal,18.00g,63.00g,6.00g,440 ,440 ,440 ,
1783,뚱한치즈메가돈스바,482kcal,22.29g,2.81g,13.91g,482 ,482 ,482 ,
1784,NEW 베스트 3단 샌드위치,323kcal,15.00g,36.00g,11.00g,323 ,323 ,323 ,
1785,크랜베리 야채 샌드위치,265kcal,11.00g,34.00g,7.00g,265 ,265 ,265 ,
1786,숯불맛불고기김밥,302kcal,4.20g,58.00g,8.00g,302 ,302 ,302 ,
1787,뿌먹치밥,615kcal,23.00g,72.00g,30.00g,615 ,615 ,615 ,
1788,바로먹는 시원한 물냉면,90kcal,0.00g,20.00g,2.00g,90 ,90 ,90 ,
1789,진한 치즈에그 샌드위치,489kcal,29.00g,38.00g,19.00g,489 ,489 ,489 ,
1790,더블 2XL 떡갈비참치마요,329kcal,9.00g,52.00g,10.00g,329 ,329 ,329 ,
1791,이건가요콘마요,450kcal,18.00g,63.00g,9.00g,450 ,450 ,450 ,
1792,시카고피자버거,444kcal,20.00g,46.00g,20.00g,444 ,444 ,444 ,
1793,콘햄김치볶음밥,285kcal,9.00g,46.00g,5.00g,285 ,285 ,285 ,
1794,매콤참치김밥,273kcal,3.40g,50.00g,11.00g,273 ,273 ,273 ,
1795,파닭맛스낵,170kcal,6.00g,26.00g,3.00g,170 ,170 ,170 ,
1796,스팸콘샐러드,169kcal,4.60g,28.00g,4.00g,169 ,169 ,169 ,
1797,고기쌈김밥 간장불고기,460kcal,16.00g,55.00g,24.00g,460 ,460 ,460 ,
1798,갈릭베이컨포테이토샐러드,330kcal,21.00g,30.00g,5.00g,330 ,330 ,330 ,
1799,씨프로틴,85kcal,0.00g,9.60g,12.00g,85 ,85 ,85 ,
1800,꼬꼬덮밥 간장맛,415kcal,11.00g,64.00g,15.00g,415 ,415 ,415 ,
1801,대만식 초코크림 샌드위치,377kcal,17.00g,46.00g,10.00g,377 ,377 ,377 ,
1802,듬뿍땅콩크림빵,366kcal,18.00g,44.00g,7.00g,366 ,366 ,366 ,
1803,달고나 롤,335kcal,7.00g,62.00g,6.00g,335 ,335 ,335 ,
1804,띵작 쫀득롤케익 그린티,368kcal,23.00g,34.00g,6.00g,368 ,368 ,368 ,
1805,맥앤치즈토스트,367kcal,15.00g,44.00g,14.00g,367 ,367 ,367 ,
1806,오트크랜베리쿠키,170kcal,7.00g,25.00g,2.00g,170 ,170 ,170 ,
1807,전주비빔 밥샌드,306kcal,10.00g,43.00g,11.00g,306 ,306 ,306 ,
1808,자이언트피자,520kcal,15.00g,71.00g,26.00g,520 ,520 ,520 ,
1809,버터갈릭치킨샌드위치,454kcal,18.00g,59.00g,14.00g,454 ,454 ,454 ,
1810,토마토 스크램블 샌드위치,320kcal,16.00g,38.00g,6.00g,320 ,320 ,320 ,
1811,오빠닭다리,230kcal,12.00g,2.00g,30.00g,230 ,230 ,230 ,
1812,브라우니빙수,250kcal,5.00g,47.00g,4.00g,250 ,250 ,250 ,
1813,백종원의 매콤컵떡볶이,520kcal,3.80g,113.00g,8.00g,520 ,520 ,520 ,
1814,쿠키크림가득 브라우니케이크,280kcal,16.00g,31.00g,3.00g,280 ,280 ,280 ,
1815,베이컨 치즈 샌드,363kcal,15.00g,40.00g,17.00g,363 ,363 ,363 ,
1816,대파불고기 김밥,442kcal,14.00g,64.00g,15.00g,442 ,442 ,442 ,
1817,케일주스,95kcal,0.00g,23.00g,1.00g,95 ,95 ,95 ,
1818,쫀득한 듀얼쿠키,179kcal,7.00g,27.00g,2.00g,179 ,179 ,179 ,
1819,말차소라빵,303kcal,19.00g,33.00g,5.00g,303 ,303 ,303 ,
1820,7찬매콤불고기,715kcal,23.00g,94.00g,33.00g,715 ,715 ,715 ,
1821,왕만쥬,231kcal,3.00g,47.00g,4.00g,231 ,231 ,231 ,
1822,오리지날 모찌롤 딸기,166kcal,10.00g,17.00g,2.00g,166 ,166 ,166 ,
1823,아이스께끼,60kcal,0.00g,15.00g,0.00g,60 ,60 ,60 ,
1824,허니버터맛 케틀칩,305kcal,12.00g,45.00g,5.00g,305 ,305 ,305 ,
1825,잠발라야치킨 미니샐러드,162kcal,10.00g,7.00g,11.00g,162 ,162 ,162 ,
1826,띵작 고구마 롤케익,325kcal,17.00g,39.00g,4.00g,325 ,325 ,325 ,
1827,띵작 고구마롤케익,325kcal,17.00g,39.00g,4.00g,325 ,325 ,325 ,
1828,채식주의 버거,318kcal,10.00g,41.00g,16.00g,318 ,318 ,318 ,
1829,불고기듬뿍버거,487kcal,23.00g,47.00g,23.00g,487 ,487 ,487 ,
1830,서울우유 딸기샌드,213kcal,5.00g,37.00g,5.00g,213 ,213 ,213 ,
1831,돈스바,268kcal,22.29g,2.81g,13.91g,268 ,268 ,268 ,
1832,에그모짜치킨버거,521kcal,33.00g,38.00g,18.00g,521 ,521 ,521 ,
1833,리챔콘치즈토스트,461kcal,21.00g,47.00g,21.00g,461 ,461 ,461 ,
1834,감을 삼킨 호랑이롤,446kcal,24.00g,51.00g,7.00g,446 ,446 ,446 ,
1835,백종원 모둠안주,640kcal,36.00g,43.00g,36.00g,640 ,640 ,640 ,
1836,청송사과주스,131kcal,0.00g,32.00g,0.00g,131 ,131 ,131 ,
1837,숯불고기 매콤고기 반반김밥,297kcal,5.00g,54.00g,9.00g,297 ,297 ,297 ,
1838,달콤한 다쿠아즈 초코,95kcal,4.20g,13.00g,1.00g,95 ,95 ,95 ,
1839,치즈번 불고기버거,450kcal,26.00g,41.00g,13.00g,450 ,450 ,450 ,
1840,양념치킨밥바,368kcal,12.00g,52.00g,13.00g,368 ,368 ,368 ,
1841,그릴치킨아몬드볼,110kcal,3.80g,8.00g,11.00g,110 ,110 ,110 ,
1842,쫀득한 두꺼비 마카롱,322kcal,15.00g,41.00g,4.00g,322 ,322 ,322 ,
1843,매실 너비아니 버거,528kcal,24.00g,56.00g,22.00g,528 ,528 ,528 ,
1844,리얼더블슈림프버거,534kcal,38.00g,32.00g,16.00g,534 ,534 ,534 ,
1845,체다치즈콘볼,255kcal,13.00g,31.00g,4.00g,255 ,255 ,255 ,
1846,스파이시 크림치킨 샌드위치,340kcal,16.00g,38.00g,11.00g,340 ,340 ,340 ,
1847,불닭그라탕,360kcal,12.00g,46.00g,17.00g,360 ,360 ,360 ,
1848,ABC 샌드위치,448kcal,24.00g,43.00g,15.00g,448 ,448 ,448 ,
1849,흑당밀크티 샌드위치,329kcal,5.00g,63.00g,8.00g,329 ,329 ,329 ,
1850,꼬꼬덮밥 마라,430kcal,11.00g,69.00g,14.00g,430 ,430 ,430 ,
1851,스파이시 치불버거,517kcal,25.00g,51.00g,22.00g,517 ,517 ,517 ,
1852,메추리알짜장 삼각김밥,146kcal,2.90g,26.00g,4.00g,146 ,146 ,146 ,
1853,여친이 싸준 도시락,787kcal,35.00g,92.00g,26.00g,787 ,787 ,787 ,
1854,스윗칠리돈가스,905kcal,33.00g,127.00g,25.00g,905 ,905 ,905 ,
1855,생크림가득단팥빵,324kcal,8.00g,56.00g,7.00g,324 ,324 ,324 ,
1856,파르페 리얼 초코,98kcal,3.30g,15.00g,2.00g,98 ,98 ,98 ,
1857,매콤크림면,510kcal,11.00g,91.00g,12.00g,510 ,510 ,510 ,
1858,땡초크랩 삼각김밥,179kcal,3.00g,33.00g,5.00g,179 ,179 ,179 ,
1859,꼬꼬덮밥 간장,415kcal,11.00g,64.00g,15.00g,415 ,415 ,415 ,
1860,로스트치킨 에그볼,192kcal,12.00g,9.00g,12.00g,192 ,192 ,192 ,
1861,모짜치즈볼 불닭버거,531kcal,31.00g,43.00g,20.00g,531 ,531 ,531 ,
1862,건강한 하루 케일&파인,80kcal,0.00g,19.00g,1.00g,80 ,80 ,80 ,
1863,현미칩 바베큐맛,290kcal,15.00g,35.00g,3.00g,290 ,290 ,290 ,
1864,햄참치마요&매콤제육김밥,372kcal,12.00g,50.00g,16.00g,372 ,372 ,372 ,
1865,모찌모찌롤 티라미수,490kcal,29.00g,50.00g,8.00g,490 ,490 ,490 ,
1866,대왕고기산적,918kcal,42.00g,93.00g,42.00g,918 ,918 ,918 ,
1867,브라운슈가라떼,200kcal,6.00g,30.00g,6.00g,200 ,200 ,200 ,
1868,맵달 양념치킨 삼각김밥,199kcal,3.40g,37.00g,5.00g,199 ,199 ,199 ,
1869,까스왕,1255kcal,55.00g,152.00g,38.00g,1255 ,1255 ,1255 ,
1870,통통햄김밥,406kcal,14.00g,55.00g,15.00g,406 ,406 ,406 ,
1871,노마요참치김밥,321kcal,3.70g,59.00g,13.00g,321 ,321 ,321 ,
1872,플랫브레드풀드포크,455kcal,11.00g,67.00g,22.00g,455 ,455 ,455 ,
1873,바바리안초코보스톤,302kcal,17.00g,33.00g,4.00g,302 ,302 ,302 ,
1874,매콤크림점보핫도그,459kcal,27.00g,34.00g,20.00g,459 ,459 ,459 ,
1875,뿌먹돈까스,754kcal,22.00g,115.00g,24.00g,754 ,754 ,754 ,
1876,띵작,158kcal,10.00g,15.00g,2.00g,158 ,158 ,158 ,
1877,카레&닭 빼빼한 롱김밥,236kcal,8.00g,34.00g,7.00g,236 ,236 ,236 ,
1878,고기쌈김밥 곱창불고기,492kcal,16.00g,60.00g,27.00g,492 ,492 ,492 ,
1879,초코파이 아이스샌드,290kcal,16.00g,33.00g,4.00g,290 ,290 ,290 ,
1880,초코파이 아이스샌드 그린티,325kcal,19.00g,34.00g,4.00g,325 ,325 ,325 ,
1881,햄&콘 치즈샌드,218kcal,10.00g,25.00g,7.00g,218 ,218 ,218 ,
1882,500라면,495kcal,17.00g,77.00g,9.00g,495 ,495 ,495 ,
1883,연어왕 훈제연어 밥바,303kcal,7.00g,57.00g,3.00g,303 ,303 ,303 ,
1884,쫀득롤케익 카페오레,434kcal,23.00g,49.00g,7.00g,434 ,434 ,434 ,
1885,XXL 스트링치즈,120kcal,7.00g,4.00g,10.00g,120 ,120 ,120 ,
1886,오다리라면 치즈맛,380kcal,12.00g,61.00g,7.00g,380 ,380 ,380 ,
1887,모구모구 깔라만시,70kcal,0.00g,17.00g,0.00g,70 ,70 ,70 ,
1888,진한초코칩쿠키,405kcal,18.00g,55.00g,5.00g,405 ,405 ,405 ,
1889,2000 우동,345kcal,3.20g,69.00g,10.00g,345 ,345 ,345 ,
1890,유산슬비빔면,355kcal,3.40g,69.00g,12.00g,355 ,355 ,355 ,
1891,칠리크랩버거,414kcal,18.00g,51.00g,12.00g,414 ,414 ,414 ,
1892,꿉당 코쿠미목살김밥,379kcal,7.00g,66.00g,13.00g,379 ,379 ,379 ,
1893,쫀득한 마카롱 반반초코,338kcal,15.00g,45.00g,7.00g,338 ,338 ,338 ,
1894,청양고추짬뽕,475kcal,17.00g,70.00g,11.00g,475 ,475 ,475 ,
1895,불고기곤약비빔면,195kcal,4.21g,31.51g,7.87g,195 ,195 ,195 ,
1896,달콤 통 돈까스,194kcal,6.00g,30.00g,5.00g,194 ,194 ,194 ,
1897,치즈감튀 샌드위치,411kcal,23.00g,42.00g,9.00g,411 ,411 ,411 ,
1898,녹차 크림 샌드위치,496kcal,20.00g,72.00g,7.00g,496 ,496 ,496 ,
1899,보성녹차 크림샌드,473kcal,13.00g,81.00g,8.00g,473 ,473 ,473 ,
1900,통째로 갈아 넣은 자몽한개,47kcal,0.00g,10.00g,1.00g,47 ,47 ,47 ,
1901,채식주의 콩고기 삼각김밥,187kcal,3.00g,34.00g,6.00g,187 ,187 ,187 ,
1902,통등심 돈까스 빅밥바,475kcal,19.00g,63.00g,13.00g,475 ,475 ,475 ,
1903,빽햄 스페셜정식,708kcal,24.00g,93.00g,30.00g,708 ,708 ,708 ,
1904,와사비크랩마요,168kcal,2.70g,32.00g,4.00g,168 ,168 ,168 ,
1905,쫀득한 마카롱 민초,303kcal,17.00g,33.00g,4.00g,303 ,303 ,303 ,
1906,큐브베이컨 참치마요,205kcal,5.00g,34.00g,6.00g,205 ,205 ,205 ,
1907,떠먹는 매콤삼겹 밥버거,361kcal,9.00g,59.00g,11.00g,361 ,361 ,361 ,
1908,통햄구이김치삼각김밥,180kcal,4.80g,30.00g,4.00g,180 ,180 ,180 ,
1909,카레 가츠버거,514kcal,26.00g,60.00g,10.00g,514 ,514 ,514 ,
1910,매콤어묵만능밥,229kcal,4.10g,44.00g,4.00g,229 ,229 ,229 ,
1911,최애7찬,792kcal,24.00g,114.00g,30.00g,792 ,792 ,792 ,
1912,우유목장,250kcal,9.00g,38.00g,4.00g,250 ,250 ,250 ,
1913,모찌모찌롤 그린티,230kcal,9.00g,33.00g,4.00g,230 ,230 ,230 ,
1914,화이트갈릭 미트버거,392kcal,16.00g,49.00g,13.00g,392 ,392 ,392 ,
1915,버라이어티 샌드위치,406kcal,18.00g,49.00g,12.00g,406 ,406 ,406 ,
1916,오리지널 멕시칸,608kcal,24.00g,78.00g,20.00g,608 ,608 ,608 ,
1917,고추참치비빔우동,505kcal,13.00g,84.00g,13.00g,505 ,505 ,505 ,
1918,빽다방 초코바나나콘,255kcal,11.00g,34.00g,5.00g,255 ,255 ,255 ,
1919,더블 쇼콜라 타르트,200kcal,12.00g,21.00g,2.00g,200 ,200 ,200 ,
1920,계란국물떡볶이,538kcal,4.70g,109.00g,15.00g,538 ,538 ,538 ,
1921,쫀득롤케익 옥수수,440kcal,26.00g,45.00g,7.00g,440 ,440 ,440 ,
1922,건강식단 밸런스,628kcal,32.00g,47.00g,38.00g,628 ,628 ,628 ,
1923,뭉게구름 다쿠아즈 브라운,259kcal,11.00g,36.00g,4.00g,259 ,259 ,259 ,
1924,생크림딸기샌드,313kcal,13.00g,45.00g,4.00g,313 ,313 ,313 ,
1925,나초코,115kcal,4.70g,17.00g,1.00g,115 ,115 ,115 ,
1926,달콤한 아베크 초코사브레쿠키,180kcal,9.00g,23.00g,2.00g,180 ,180 ,180 ,
1927,단짠불고기버거,336kcal,16.00g,36.00g,12.00g,336 ,336 ,336 ,
1928,치킨토마토디럭스샌드위치,432kcal,24.00g,42.00g,12.00g,432 ,432 ,432 ,
1929,고메 미트볼 삼각김밥,201kcal,5.00g,33.00g,6.00g,201 ,201 ,201 ,
1930,통햄참치김볶,204kcal,8.00g,28.00g,5.00g,204 ,204 ,204 ,
1931,The 부드러운 치즈에그 샌드위치,262kcal,14.00g,24.00g,10.00g,262 ,262 ,262 ,
1932,3단매콤불고기버거,547kcal,27.00g,56.00g,20.00g,547 ,547 ,547 ,
1933,크림치즈시나몬롤,274kcal,10.00g,40.00g,6.00g,274 ,274 ,274 ,
1934,순삭토스트 데리야끼 비프,370kcal,10.00g,55.00g,15.00g,370 ,370 ,370 ,
1935,불고기전주비빔Ball주먹밥,279kcal,7.00g,46.00g,8.00g,279 ,279 ,279 ,
1936,크랩참치마요 삼각김밥,196kcal,4.40g,35.00g,4.00g,196 ,196 ,196 ,
1937,골든브리또,375kcal,18.00g,40.00g,14.00g,375 ,375 ,375 ,
1938,카라멜아몬드 팝콘,125kcal,2.60g,25.00g,1.40g,125 ,125 ,125 ,
1939,청포도 오믈렛,400kcal,23.00g,46.00g,5.00g,400 ,400 ,400 ,
1940,쫀득한 달고나 마카롱,323kcal,15.00g,43.00g,4.00g,323 ,323 ,323 ,
1941,팥쥐모쥐? 샌드위치,507kcal,7.00g,104.00g,7.00g,507 ,507 ,507 ,
1942,흑임자3단 샌드위치,258kcal,10.00g,35.00g,7.00g,258 ,258 ,258 ,
1943,참치불고기반반김밥,343kcal,7.00g,58.00g,12.00g,343 ,343 ,343 ,
1944,더블카라멜 팝콘컵,540kcal,22.00g,83.00g,2.00g,540 ,540 ,540 ,
1945,부어먹는 단팥찐빵,540kcal,5.00g,111.00g,12.00g,540 ,540 ,540 ,
1946,애플크럼쿠키,193kcal,9.00g,26.00g,2.00g,193 ,193 ,193 ,
1947,홍천곤드레불고기 삼각김밥,180kcal,3.50g,32.00g,5.00g,180 ,180 ,180 ,
1948,백앙금베터보스톤,250kcal,13.00g,29.00g,4.00g,250 ,250 ,250 ,
1949,뚱한치즈메가돈's바,268kcal,22.29g,2.81g,13.91g,268 ,268 ,268 ,
1950,햄치즈연유,213kcal,9.00g,27.00g,6.00g,213 ,213 ,213 ,
1951,찰떡쑥떡샌드,408kcal,8.00g,76.00g,8.00g,408 ,408 ,408 ,
1952,쫀득한마카롱민초,303kcal,17.00g,33.00g,4.00g,303 ,303 ,303 ,
1953,쫀득한 녹차 브라우니,465kcal,34.00g,33.00g,6.00g,465 ,465 ,465 ,
1954,the건강식단 칼로리,391kcal,7.00g,44.00g,38.00g,391 ,391 ,391 ,
1955,자이언트 로제쫄볶이,771kcal,11.00g,152.00g,16.00g,771 ,771 ,771 ,
1956,애플크라운,371kcal,19.30g,46.50g,2.90g,371 ,371 ,371 ,
1957,고구마 무스 케이크,570kcal,24.00g,82.00g,7.00g,570 ,570 ,570 ,
1958,동원참치 샌드위치,396kcal,20.00g,42.00g,12.00g,396 ,396 ,396 ,
1959,횡성한우치즈김밥,321kcal,9.00g,49.00g,11.00g,321 ,321 ,321 ,
1960,젤리인젤리,180kcal,0.00g,42.00g,3.00g,180 ,180 ,180 ,
1961,크랩참치,345kcal,13.00g,47.00g,10.00g,345 ,345 ,345 ,
1962,스파이시클럽 샌드위치,298kcal,14.00g,32.00g,11.00g,298 ,298 ,298 ,
1963,보통이 아니새우 도시락,597kcal,21.00g,88.00g,14.00g,597 ,597 ,597 ,
1964,치킨 머쉬룸 클럽 샌드위치,347kcal,15.00g,40.00g,13.00g,347 ,347 ,347 ,
1965,눈꽃머랭팝콘,145kcal,6.00g,21.00g,2.00g,145 ,145 ,145 ,
1966,땡초크랩마요김밥,318kcal,6.00g,58.00g,8.00g,318 ,318 ,318 ,
1967,한컵순대곱창,169kcal,3.40g,30.00g,4.00g,169 ,169 ,169 ,
1968,참치왕고추참치밥바,268kcal,4.00g,51.00g,7.00g,268 ,268 ,268 ,
1969,리챔김치밥버거,313kcal,5.00g,56.00g,11.00g,313 ,313 ,313 ,
1970,고기고기 유부삼각,419kcal,11.00g,65.00g,15.00g,419 ,419 ,419 ,
1971,베스트빅불고기버거,544kcal,24.00g,60.00g,22.00g,544 ,544 ,544 ,
1972,동글동글 빵카롱,315kcal,15.00g,40.00g,5.00g,315 ,315 ,315 ,
1973,꿉당 코쿠미목살삼각,191kcal,2.60g,36.00g,6.00g,191 ,191 ,191 ,
1974,닭대파구이 유부초밥,536kcal,16.00g,73.00g,25.00g,536 ,536 ,536 ,
1975,달콤크림속딸기샌드,335kcal,19.00g,37.00g,4.00g,335 ,335 ,335 ,
1976,임실치즈라면,515kcal,19.00g,76.00g,10.00g,515 ,515 ,515 ,
1977,원형 스테이크주먹밥,247kcal,8.00g,36.00g,8.00g,247 ,247 ,247 ,
1978,새해엔 모두 다 돼지,864kcal,28.00g,114.00g,39.00g,864 ,864 ,864 ,
1979,리틀치즈큐브,355kcal,26.00g,27.00g,3.00g,355 ,355 ,355 ,
1980,수박롤케잌,345kcal,19.00g,39.00g,5.00g,345 ,345 ,345 ,
1981,매콤달콤 치즈불고기버거,380kcal,16.00g,46.00g,13.00g,380 ,380 ,380 ,
1982,덕분애정식,743kcal,23.00g,88.00g,46.00g,743 ,743 ,743 ,
1983,쫀득한 아이스 마카롱,319kcal,15.00g,42.00g,4.00g,319 ,319 ,319 ,
1984,참치마요 심플샌드,275kcal,11.00g,35.00g,9.00g,275 ,275 ,275 ,
1985,남도떡갈비김밥,421kcal,13.00g,62.00g,14.00g,421 ,421 ,421 ,
1986,대만식 왕자치즈감자,415kcal,28.00g,35.00g,6.00g,415 ,415 ,415 ,
1987,하늘의 별딸기,305kcal,15.00g,38.00g,4.00g,305 ,305 ,305 ,
1988,수미감자샌드,333kcal,13.00g,44.00g,10.00g,333 ,333 ,333 ,
1989,간장불고기와 매콤닭갈비,868kcal,28.00g,117.00g,37.00g,868 ,868 ,868 ,
1990,모짜치즈볼 매콤불닭샌드,370kcal,14.00g,45.00g,16.00g,370 ,370 ,370 ,
1991,유니짜장덮밥,455kcal,11.00g,76.00g,13.00g,455 ,455 ,455 ,
1992,맹구는 카레대왕,450kcal,3.10g,98.00g,7.00g,450 ,450 ,450 ,
1993,매콤불껍데기,380kcal,16.00g,29.00g,31.00g,380 ,380 ,380 ,
1994,매콤참치 콘샌드위치,393kcal,21.00g,41.00g,10.00g,393 ,393 ,393 ,
1995,크런키소보로,205kcal,9.00g,27.00g,3.00g,205 ,205 ,205 ,
1996,신난닭볶음마요,191kcal,3.00g,37.00g,4.00g,191 ,191 ,191 ,
1997,데미그라스 함박 파스타,701kcal,41.00g,62.00g,21.00g,701 ,701 ,701 ,
1998,벌써 벚꽃,97kcal,1.00g,19.00g,3.00g,97 ,97 ,97 ,
1999,치즈소고기김밥,373kcal,9.00g,58.00g,15.00g,373 ,373 ,373 ,
2000,이건가요 참치마요,413kcal,17.00g,55.00g,10.00g,413 ,413 ,413 ,
2001,치즈갈비찜김밥,393kcal,9.00g,56.00g,22.00g,393 ,393 ,393 ,
2002,바질페스토&두부크럼블 샌드,317kcal,13.00g,35.00g,15.00g,317 ,317 ,317 ,
2003,허니에그 모닝토스트,524kcal,32.00g,44.00g,15.00g,524 ,524 ,524 ,
2004,스파이시클럽샌드위치,307kcal,15.00g,34.00g,9.00g,307 ,307 ,307 ,
2005,기력충전 도시락,691kcal,19.00g,104.00g,26.00g,691 ,691 ,691 ,
2006,콘치즈면,480kcal,18.00g,70.00g,9.00g,480 ,480 ,480 ,
2007,팔도진미 경상도편,489kcal,9.00g,83.00g,19.00g,489 ,489 ,489 ,
2008,단짠어묵계란밥 삼각김밥,201kcal,5.00g,34.00g,5.00g,201 ,201 ,201 ,
2009,모찌모찌롤 믹스,430kcal,19.00g,58.00g,8.00g,430 ,430 ,430 ,
2010,치즈불닭버거,404kcal,16.00g,46.00g,20.00g,404 ,404 ,404 ,
2011,하프앤하프 샌드위치,293kcal,13.00g,34.00g,10.00g,293 ,293 ,293 ,
2012,폭탄전주비빔빅볼,440kcal,16.00g,62.00g,12.00g,440 ,440 ,440 ,
2013,앵그리크림쫄면,768kcal,24.00g,122.00g,16.00g,768 ,768 ,768 ,
2014,하프 & 하프 샌드위치,293kcal,13.00g,34.00g,10.00g,293 ,293 ,293 ,
2015,오리덕분이삼,182kcal,3.30g,10.00g,6.00g,182 ,182 ,182 ,
2016,상냥한 데니쉬,338kcal,14.00g,48.00g,5.00g,338 ,338 ,338 ,
2017,반반제육어묵,362kcal,6.00g,65.00g,12.00g,362 ,362 ,362 ,
2018,큐브초코시나몬크림,350kcal,9.00g,62.00g,6.00g,350 ,350 ,350 ,
2019,불짬뽕덮밥,459kcal,11.00g,75.00g,15.00g,459 ,459 ,459 ,
2020,옥수수크림 찰떡꼬치,472kcal,12.15g,83.50g,7.10g,472 ,472 ,472 ,
2021,야키토리묵 닭곰탕,443kcal,3.00g,81.00g,23.00g,443 ,443 ,443 ,
2022,오리지날 모찌롤 초코,145kcal,9.00g,14.00g,2.00g,145 ,145 ,145 ,
2023,만능볶음고추장김밥,324kcal,8.00g,55.00g,8.00g,324 ,324 ,324 ,
2024,유자치킨햄 샌드위치,243kcal,7.00g,34.00g,11.00g,243 ,243 ,243 ,
2025,스파이시 클럽 샌드위치,298kcal,14.00g,32.00g,11.00g,298 ,298 ,298 ,
2026,강황렌틸컵밥 고기산적,319kcal,11.00g,43.00g,12.00g,319 ,319 ,319 ,
2027,크래미아유부롤,275kcal,7.00g,45.00g,8.00g,275 ,275 ,275 ,
2028,심플케이크,455kcal,23.00g,57.00g,6.00g,455 ,455 ,455 ,
2029,참치포테이토,335kcal,15.00g,37.00g,13.00g,335 ,335 ,335 ,
2030,통통햄계란말이김밥,424kcal,12.00g,63.00g,16.00g,424 ,424 ,424 ,
2031,흑임자인절미스낵,315kcal,17.00g,36.00g,4.00g,315 ,315 ,315 ,
2032,체다치즈 햄불고기버거,324kcal,12.00g,44.00g,10.00g,324 ,324 ,324 ,
2033,통떡갈비전주비빔,176kcal,4.00g,30.00g,5.00g,176 ,176 ,176 ,
2034,반반오므라이스,532kcal,12.00g,92.00g,14.00g,532 ,532 ,532 ,
2035,쫀득한 인절미씨,456kcal,24.00g,54.00g,6.00g,456 ,456 ,456 ,
2036,제육챌린지,690kcal,26.00g,83.00g,31.00g,690 ,690 ,690 ,
2037,통새우캘리포니아롤,455kcal,19.00g,61.00g,10.00g,455 ,455 ,455 ,
2038,야채빵빵버거,238kcal,6.00g,32.00g,14.00g,238 ,238 ,238 ,
2039,또치닭,232kcal,11.00g,17.00g,16.00g,232 ,232 ,232 ,
2040,치킨커리 삼각김밥,167kcal,1.40g,34.00g,5.00g,167 ,167 ,167 ,
2041,씨유저지방우유,38kcal,0.80g,5.00g,3.00g,38 ,38 ,38 ,
2042,치킨 토마토 디럭스 샌드위치,432kcal,24.00g,42.00g,12.00g,432 ,432 ,432 ,
2043,매콤순살치킨 빅밥바,522kcal,22.00g,64.00g,17.00g,522 ,522 ,522 ,
2044,무도빠 화끈한 불장난,125kcal,2.20g,15.00g,12.00g,125 ,125 ,125 ,
2045,울트라 라떼,182kcal,7.50g,22.00g,6.50g,182 ,182 ,182 ,
2046,점보케이준치킨샌드위치,293kcal,11.00g,37.00g,11.00g,293 ,293 ,293 ,
2047,비빔햄참치주먹밥,326kcal,10.00g,51.00g,8.00g,326 ,326 ,326 ,
2048,자이언트 피자 콤보,535kcal,19.00g,64.00g,27.00g,535 ,535 ,535 ,
2049,바나나밀크,195kcal,5.00g,30.00g,7.00g,195 ,195 ,195 ,
2050,골든치킨텐더볼,264kcal,20.00g,9.00g,12.00g,264 ,264 ,264 ,
2051,LIGHT 리얼너츠,121kcal,10.99g,3.87g,3.63g,121 ,121 ,121 ,
2052,팔도진미 전라도편,615kcal,19.00g,86.00g,25.00g,615 ,615 ,615 ,
2053,훈숙이,115kcal,7.00g,2.00g,12.00g,115 ,115 ,115 ,
2054,통통불닭다리버거,464kcal,20.00g,54.00g,17.00g,464 ,464 ,464 ,
